Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1979","1979","ha","3087800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1980","1980","ha","2610200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1981","1981","ha","2666600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1982","1982","ha","3193300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1983","1983","ha","3357600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1984","1984","ha","3109700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1985","1985","ha","2953200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1986","1986","ha","2862000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1987","1987","ha","3078700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1988","1988","ha","3278600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1989","1989","ha","3328900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1990","1990","ha","3439000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1991","1991","ha","3686000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1992","1992","ha","3840000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1993","1993","ha","3570000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1994","1994","ha","3420000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1995","1995","ha","3870000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1996","1996","ha","4150000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1997","1997","ha","4174100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1998","1998","ha","3929800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","1999","1999","ha","4054900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2000","2000","ha","4219700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2001","2001","ha","4315700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2002","2002","ha","4411600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2003","2003","ha","4520300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2004","2004","ha","3938400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2005","2005","ha","3661500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2006","2006","ha","4201100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2007","2007","ha","5150000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2008","2008","ha","5055200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2009","2009","ha","4415400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2010","2010","ha","4174600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2011","2011","ha","4944390","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2012","2012","ha","5040000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2013","2013","ha","5000000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2014","2014","ha","4990000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2015","2015","ha","5070000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2016","2016","ha","4950000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2017","2017","ha","4435690","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2018","2018","ha","4737060","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2019","2019","ha","5061090","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","156","Sugar cane","2020","2020","ha","4790094","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1961","1961","tonnes","110001008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1962","1962","tonnes","103967008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1963","1963","tonnes","91913008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1964","1964","tonnes","104225008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1965","1965","tonnes","122077008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1966","1966","tonnes","123990000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1967","1967","tonnes","92827008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1968","1968","tonnes","95500000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1969","1969","tonnes","124676096","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1970","1970","tonnes","135024000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1971","1971","tonnes","126368000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1972","1972","tonnes","113569504","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1973","1973","tonnes","124866704","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1974","1974","tonnes","140805008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1975","1975","tonnes","144288896","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1976","1976","tonnes","140603504","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1977","1977","tonnes","153007008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1978","1978","tonnes","176965008","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1979","1979","tonnes","151655104","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1980","1980","tonnes","128833408","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1981","1981","tonnes","154248000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1982","1982","tonnes","186357600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1983","1983","tonnes","189505600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1984","1984","tonnes","174076000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1985","1985","tonnes","170319200","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1986","1986","tonnes","171680992","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1987","1987","tonnes","186089504","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1988","1988","tonnes","196736896","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1989","1989","tonnes","203036800","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1990","1990","tonnes","225569200","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1991","1991","tonnes","241045504","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1992","1992","tonnes","254000000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1993","1993","tonnes","228030000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1994","1994","tonnes","229670000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1995","1995","tonnes","275540000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1996","1996","tonnes","281100000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1997","1997","tonnes","277560000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1998","1998","tonnes","279541504","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","1999","1999","tonnes","310332800","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2000","2000","tonnes","299323904","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2001","2001","tonnes","295956000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2002","2002","tonnes","297207808","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2003","2003","tonnes","287383200","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2004","2004","tonnes","233861792","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2005","2005","tonnes","237088400","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2006","2006","tonnes","281171808","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2007","2007","tonnes","355519712","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2008","2008","tonnes","348187904","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2009","2009","tonnes","285029312","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2010","2010","tonnes","292301600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2011","2011","tonnes","342382016","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2012","2012","tonnes","361036992","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2013","2013","tonnes","341200000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2014","2014","tonnes","352142000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2015","2015","tonnes","362333000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2016","2016","tonnes","348448000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2017","2017","tonnes","306069000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2018","2018","tonnes","379904850","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2019","2019","tonnes","405416180","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","156","Sugar cane","2020","2020","tonnes","370500000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1961","1961","ha","1860000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1962","1962","ha","2105000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1963","1963","ha","2000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1964","1964","ha","2030000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1965","1965","ha","2105000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1966","1966","ha","2115000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1967","1967","ha","2100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1968","1968","ha","2110000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1969","1969","ha","2150000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1970","1970","ha","2190000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1971","1971","ha","2230000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1972","1972","ha","2300000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1973","1973","ha","2345000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1974","1974","ha","2350000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1975","1975","ha","2405000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1976","1976","ha","2405000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1977","1977","ha","2415000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1978","1978","ha","2520000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1979","1979","ha","2440000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1980","1980","ha","2415000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1981","1981","ha","2400000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1982","1982","ha","2500000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1983","1983","ha","2550000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1984","1984","ha","2520000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1985","1985","ha","2560000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1986","1986","ha","2680000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1987","1987","ha","2715000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1988","1988","ha","2430000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1989","1989","ha","2325000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1990","1990","ha","2260000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1991","1991","ha","2310000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1992","1992","ha","1900000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1993","1993","ha","2100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1994","1994","ha","1740000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1995","1995","ha","2480000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1996","1996","ha","2000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1997","1997","ha","2093466","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1998","1998","ha","2039300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","1999","1999","ha","2050000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2000","2000","ha","2070000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2001","2001","ha","2490000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2002","2002","ha","2310000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2003","2003","ha","3370000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2004","2004","ha","1736800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2005","2005","ha","2010200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2006","2006","ha","2247400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2007","2007","ha","2282000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2008","2008","ha","2414000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2009","2009","ha","2275400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2010","2010","ha","2332000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2011","2011","ha","2083000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2012","2012","ha","2352000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2013","2013","ha","2815000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2014","2014","ha","2623000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2015","2015","ha","2561030","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2016","2016","ha","2653012","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","2715693","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2018","2018","ha","2911000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2019","2019","ha","2970000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","463","Vegetables, fresh nes","2020","2020","ha","2847604","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1961","1961","tonnes","12100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1962","1962","tonnes","12700000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1963","1963","tonnes","13200000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1964","1964","tonnes","13600000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1965","1965","tonnes","14100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1966","1966","tonnes","14600000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1967","1967","tonnes","14700000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1968","1968","tonnes","15000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1969","1969","tonnes","15500000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1970","1970","tonnes","16000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1971","1971","tonnes","16500000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1972","1972","tonnes","17100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1973","1973","tonnes","17600000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1974","1974","tonnes","18000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1975","1975","tonnes","18400000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1976","1976","tonnes","18900000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1977","1977","tonnes","19200000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1978","1978","tonnes","19800000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1979","1979","tonnes","19400000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1980","1980","tonnes","19700000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1981","1981","tonnes","20000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1982","1982","tonnes","21100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1983","1983","tonnes","21600000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1984","1984","tonnes","22000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1985","1985","tonnes","22400000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1986","1986","tonnes","23700000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1987","1987","tonnes","24000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1988","1988","tonnes","23100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1989","1989","tonnes","22300000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1990","1990","tonnes","22600000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1991","1991","tonnes","23100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1992","1992","tonnes","20600000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1993","1993","tonnes","22100000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1994","1994","tonnes","21600000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1995","1995","tonnes","20190000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1996","1996","tonnes","20000000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1997","1997","tonnes","22970966","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1998","1998","tonnes","22600000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","1999","1999","tonnes","27030000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2000","2000","tonnes","28630000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2001","2001","tonnes","35340000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2002","2002","tonnes","27180000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2003","2003","tonnes","34740000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2004","2004","tonnes","19172700","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2005","2005","tonnes","22123700","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2006","2006","tonnes","27480800","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2007","2007","tonnes","29146000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2008","2008","tonnes","31402000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2009","2009","tonnes","28006300","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2010","2010","tonnes","31724000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2011","2011","tonnes","27557000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2012","2012","tonnes","30459000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","33213000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2014","2014","tonnes","36838000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2015","2015","tonnes","35868526","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","36440322","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","37526120","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","41102000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2019","2019","tonnes","42211000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","463","Vegetables, fresh nes","2020","2020","tonnes","40201745","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1961","1961","ha","12927000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1962","1962","ha","13570000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1963","1963","ha","13590000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1964","1964","ha","13499000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1965","1965","ha","13422000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1966","1966","ha","12572000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1967","1967","ha","12838000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1968","1968","ha","14998200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1969","1969","ha","15958100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1970","1970","ha","16625500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1971","1971","ha","18240496","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1972","1972","ha","19138896","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1973","1973","ha","19463600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1974","1974","ha","18583008","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1975","1975","ha","18010304","","Official data"
