Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","1997","1997","ha","5408224","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","1998","1998","ha","5458405","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","1999","1999","ha","6210787","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2000","2000","ha","6302175","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2001","2001","ha","6411996","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2002","2002","ha","6376637","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2003","2003","ha","6527585","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2004","2004","ha","6807628","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2005","2005","ha","7383901","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2006","2006","ha","8074295","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2007","2007","ha","8011164","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2008","2008","ha","8077533","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2009","2009","ha","8058108","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2010","2010","ha","8011164","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2011","2011","ha","7566819","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2012","2012","ha","6988927","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2013","2013","ha","6952910","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2014","2014","ha","6869545","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2015","2015","ha","6769494","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2016","2016","ha","6723986","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2017","2017","ha","6945982","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2018","2018","ha","7149311","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2019","2019","ha","6920875","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","27","Rice, paddy","2020","2020","ha","6655811","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1961","1961","hg/ha","16066","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1962","1962","hg/ha","16469","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1963","1963","hg/ha","15957","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1964","1964","hg/ha","17097","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1965","1965","hg/ha","16614","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1966","1966","hg/ha","14694","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1967","1967","hg/ha","16510","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1968","1968","hg/ha","16843","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1969","1969","hg/ha","17092","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1970","1970","hg/ha","16973","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1971","1971","hg/ha","17161","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1972","1972","hg/ha","16247","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1973","1973","hg/ha","17629","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1974","1974","hg/ha","17574","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1975","1975","hg/ha","18307","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1976","1976","hg/ha","18974","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1977","1977","hg/ha","19453","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1978","1978","hg/ha","21012","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1979","1979","hg/ha","23521","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1980","1980","hg/ha","27739","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1981","1981","hg/ha","29419","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1982","1982","hg/ha","31505","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1983","1983","hg/ha","30666","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1984","1984","hg/ha","30981","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1985","1985","hg/ha","30718","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1986","1986","hg/ha","30279","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1987","1987","hg/ha","30424","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1988","1988","hg/ha","29084","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1989","1989","hg/ha","29174","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1990","1990","hg/ha","29353","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1991","1991","hg/ha","28400","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1992","1992","hg/ha","28882","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1993","1993","hg/ha","30063","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1994","1994","hg/ha","31182","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1995","1995","hg/ha","29290","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1996","1996","hg/ha","30159","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1997","1997","hg/ha","30308","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1998","1998","hg/ha","30793","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","1999","1999","hg/ha","32405","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","33301","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2001","2001","hg/ha","33639","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","33655","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2003","2003","hg/ha","34883","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","35785","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2005","2005","hg/ha","36899","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","37694","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2007","2007","hg/ha","38639","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","39688","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2009","2009","hg/ha","39917","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","40026","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","37733","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","37512","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","37930","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","38464","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","38718","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","38181","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","38218","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","38568","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2019","2019","hg/ha","37957","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5419","Yield","27","Rice, paddy","2020","2020","hg/ha","37711","Fc","Calculated data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1961","1961","tonnes","6834100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1962","1962","tonnes","7664700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1963","1963","tonnes","7782900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1964","1964","tonnes","8507700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1965","1965","tonnes","8055100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1966","1966","tonnes","6636400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1967","1967","tonnes","7769400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1968","1968","tonnes","8022900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1969","1969","tonnes","7984700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1970","1970","tonnes","8161900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1971","1971","tonnes","8175000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1972","1972","tonnes","7356800","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1973","1973","tonnes","8601900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1974","1974","tonnes","8583400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1975","1975","tonnes","9207700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1976","1976","tonnes","9319300","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1977","1977","tonnes","9462000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1978","1978","tonnes","10528300","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1979","1979","tonnes","10447900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1980","1980","tonnes","13317400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1981","1981","tonnes","14146600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1982","1982","tonnes","14373400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1983","1983","tonnes","14288100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1984","1984","tonnes","14255500","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1985","1985","tonnes","14317048","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1986","1986","tonnes","14127100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1987","1987","tonnes","13638400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1988","1988","tonnes","13167100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1989","1989","tonnes","13806500","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1990","1990","tonnes","13971800","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1991","1991","tonnes","12992900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1992","1992","tonnes","14603000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1993","1993","tonnes","16495000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1994","1994","tonnes","17907700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1995","1995","tonnes","17669600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1996","1996","tonnes","17397000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1997","1997","tonnes","16391200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1998","1998","tonnes","16807800","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","1999","1999","tonnes","20126038","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2000","2000","tonnes","20986900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2001","2001","tonnes","21569200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2002","2002","tonnes","21460700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2003","2003","tonnes","22770200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2004","2004","tonnes","24360900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2005","2005","tonnes","27245800","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2006","2006","tonnes","30435000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2007","2007","tonnes","30954000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2008","2008","tonnes","32058500","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2009","2009","tonnes","32165800","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2010","2010","tonnes","32065100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2011","2011","tonnes","28552100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2012","2012","tonnes","26216600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2013","2013","tonnes","26372100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2014","2014","tonnes","26423300","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2015","2015","tonnes","26210318","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2016","2016","tonnes","25672832","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2017","2017","tonnes","26546386","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2018","2018","tonnes","27573589","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2019","2019","tonnes","26269814","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5510","Production","27","Rice, paddy","2020","2020","tonnes","25100000","*","Unofficial figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1961","1961","ha","1214475","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1962","1962","ha","1185742","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1963","1963","ha","1286105","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1964","1964","ha","1355712","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1965","1965","ha","1393348","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1966","1966","ha","1409535","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1967","1967","ha","1419653","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1968","1968","ha","1554819","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1969","1969","ha","1622000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1970","1970","ha","1503423","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1971","1971","ha","1456480","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1972","1972","ha","1479547","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1973","1973","ha","1511922","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1974","1974","ha","1604190","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1975","1975","ha","1709724","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1976","1976","ha","1749383","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1977","1977","ha","1899100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1978","1978","ha","2025600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1979","1979","ha","2034500","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1980","1980","ha","1933100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1981","1981","ha","1976000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1982","1982","ha","1978100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1983","1983","ha","1998500","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1984","1984","ha","1998500","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1985","1985","ha","1863200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1986","1986","ha","2065600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1987","1987","ha","1963000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1988","1988","ha","2041700","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1989","1989","ha","2106900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1990","1990","ha","2112700","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1991","1991","ha","2096900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1992","1992","ha","1973400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1993","1993","ha","2187100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1994","1994","ha","2124600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1995","1995","ha","2161800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1996","1996","ha","2251100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1997","1997","ha","2317300","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1998","1998","ha","2423600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","1999","1999","ha","2515400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2000","2000","ha","2376600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2001","2001","ha","2114200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2002","2002","ha","2225000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2003","2003","ha","2460600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2004","2004","ha","2519600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2005","2005","ha","2621400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2006","2006","ha","2581200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2007","2007","ha","2515400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2008","2008","ha","2962600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2009","2009","ha","2883100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2010","2010","ha","2365300","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2011","2011","ha","2571200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2012","2012","ha","2308800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2013","2013","ha","2789169","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2014","2014","ha","2890646","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2015","2015","ha","2739495","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2016","2016","ha","2724013","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2017","2017","ha","2900595","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2018","2018","ha","2810030","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2019","2019","ha","3033909","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2020","2020","ha","3335105","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1961","1961","hg/ha","13915","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1962","1962","hg/ha","13856","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1963","1963","hg/ha","13902","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1964","1964","hg/ha","14937","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1965","1965","hg/ha","14174","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1966","1966","hg/ha","14523","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1967","1967","hg/ha","15835","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1968","1968","hg/ha","19604","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1969","1969","hg/ha","22201","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1970","1970","hg/ha","21939","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1971","1971","hg/ha","23293","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1972","1972","hg/ha","23624","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1973","1973","hg/ha","24353","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1974","1974","hg/ha","21632","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1975","1975","hg/ha","22964","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1976","1976","hg/ha","23472","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1977","1977","hg/ha","23297","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1978","1978","hg/ha","24230","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1979","1979","hg/ha","23710","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1980","1980","hg/ha","24235","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1981","1981","hg/ha","26035","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","1982","1982","hg/ha","26121","Fc","Calculated data"
